"","edad_gama","quintil","sexo","Fecha","perc_change","fuente"
"4712","35-50","v","hombre",May 2006,NA,"Seguro Cesantía"
"4713","35-50","v","hombre",Jun 2006,NA,"Seguro Cesantía"
"4714","35-50","v","hombre",Jul 2006,NA,"Seguro Cesantía"
"4715","35-50","v","hombre",Aug 2006,NA,"Seguro Cesantía"
"4716","35-50","v","hombre",Sep 2006,NA,"Seguro Cesantía"
"4717","35-50","v","hombre",Oct 2006,NA,"Seguro Cesantía"
"4718","35-50","v","hombre",Nov 2006,NA,"Seguro Cesantía"
"4719","35-50","v","hombre",Dec 2006,NA,"Seguro Cesantía"
"4720","35-50","v","hombre",Jan 2007,NA,"Seguro Cesantía"
"4721","35-50","v","hombre",Feb 2007,NA,"Seguro Cesantía"
"4722","35-50","v","hombre",Mar 2007,NA,"Seguro Cesantía"
"4723","35-50","v","hombre",Apr 2007,NA,"Seguro Cesantía"
"4724","35-50","v","hombre",May 2007,NA,"Seguro Cesantía"
"4725","35-50","v","hombre",Jun 2007,NA,"Seguro Cesantía"
"4726","35-50","v","hombre",Jul 2007,NA,"Seguro Cesantía"
"4727","35-50","v","hombre",Aug 2007,NA,"Seguro Cesantía"
"4728","35-50","v","hombre",Sep 2007,NA,"Seguro Cesantía"
"4729","35-50","v","hombre",Oct 2007,NA,"Seguro Cesantía"
"4730","35-50","v","hombre",Nov 2007,NA,"Seguro Cesantía"
"4731","35-50","v","hombre",Dec 2007,NA,"Seguro Cesantía"
"4732","35-50","v","hombre",Jan 2008,NA,"Seguro Cesantía"
"4733","35-50","v","hombre",Feb 2008,NA,"Seguro Cesantía"
"4734","35-50","v","hombre",Mar 2008,NA,"Seguro Cesantía"
"4735","35-50","v","hombre",Apr 2008,NA,"Seguro Cesantía"
"4736","35-50","v","hombre",May 2008,NA,"Seguro Cesantía"
"4737","35-50","v","hombre",Jun 2008,NA,"Seguro Cesantía"
"4738","35-50","v","hombre",Jul 2008,NA,"Seguro Cesantía"
"4739","35-50","v","hombre",Aug 2008,NA,"Seguro Cesantía"
"4740","35-50","v","hombre",Sep 2008,NA,"Seguro Cesantía"
"4741","35-50","v","hombre",Oct 2008,NA,"Seguro Cesantía"
"4742","35-50","v","hombre",Nov 2008,NA,"Seguro Cesantía"
"4743","35-50","v","hombre",Dec 2008,NA,"Seguro Cesantía"
"4744","35-50","v","hombre",Jan 2009,NA,"Seguro Cesantía"
"4745","35-50","v","hombre",Feb 2009,NA,"Seguro Cesantía"
"4746","35-50","v","hombre",Mar 2009,NA,"Seguro Cesantía"
"4747","35-50","v","hombre",Apr 2009,NA,"Seguro Cesantía"
"4748","35-50","v","hombre",May 2009,NA,"Seguro Cesantía"
"4749","35-50","v","hombre",Jun 2009,NA,"Seguro Cesantía"
"4750","35-50","v","hombre",Jul 2009,NA,"Seguro Cesantía"
"4751","35-50","v","hombre",Aug 2009,NA,"Seguro Cesantía"
"4752","35-50","v","hombre",Sep 2009,NA,"Seguro Cesantía"
"4753","35-50","v","hombre",Oct 2009,NA,"Seguro Cesantía"
"4754","35-50","v","hombre",Nov 2009,NA,"Seguro Cesantía"
"4755","35-50","v","hombre",Dec 2009,NA,"Seguro Cesantía"
"4756","35-50","v","hombre",Jan 2010,NA,"Seguro Cesantía"
"4757","35-50","v","hombre",Feb 2010,NA,"Seguro Cesantía"
"4758","35-50","v","hombre",Mar 2010,NA,"Seguro Cesantía"
"4759","35-50","v","hombre",Apr 2010,NA,"Seguro Cesantía"
"4760","35-50","v","hombre",May 2010,NA,"Seguro Cesantía"
"4761","35-50","v","hombre",Jun 2010,NA,"Seguro Cesantía"
"4762","35-50","v","hombre",Jul 2010,NA,"Seguro Cesantía"
"4763","35-50","v","hombre",Aug 2010,NA,"Seguro Cesantía"
"4764","35-50","v","hombre",Sep 2010,NA,"Seguro Cesantía"
"4765","35-50","v","hombre",Oct 2010,NA,"Seguro Cesantía"
"4766","35-50","v","hombre",Nov 2010,NA,"Seguro Cesantía"
"4767","35-50","v","hombre",Dec 2010,0,"Seguro Cesantía"
"4768","35-50","v","hombre",Jan 2011,0.5924076524778,"Seguro Cesantía"
"4769","35-50","v","hombre",Feb 2011,1.25769124402876,"Seguro Cesantía"
"4770","35-50","v","hombre",Mar 2011,1.94059795892663,"Seguro Cesantía"
"4771","35-50","v","hombre",Apr 2011,2.53137998144296,"Seguro Cesantía"
"4772","35-50","v","hombre",May 2011,3.03974275849781,"Seguro Cesantía"
"4773","35-50","v","hombre",Jun 2011,3.50606272910116,"Seguro Cesantía"
"4774","35-50","v","hombre",Jul 2011,3.9488106044329,"Seguro Cesantía"
"4775","35-50","v","hombre",Aug 2011,4.44205769411436,"Seguro Cesantía"
"4776","35-50","v","hombre",Sep 2011,5.02763398872315,"Seguro Cesantía"
"4777","35-50","v","hombre",Oct 2011,5.68996246512297,"Seguro Cesantía"
"4778","35-50","v","hombre",Nov 2011,6.36969697647335,"Seguro Cesantía"
"4779","35-50","v","hombre",Dec 2011,7.00480555950383,"Seguro Cesantía"
"4780","35-50","v","hombre",Jan 2012,7.61588603525876,"Seguro Cesantía"
"4781","35-50","v","hombre",Feb 2012,8.20049374142881,"Seguro Cesantía"
"4782","35-50","v","hombre",Mar 2012,8.71302224329676,"Seguro Cesantía"
"4783","35-50","v","hombre",Apr 2012,9.24482200108176,"Seguro Cesantía"
"4784","35-50","v","hombre",May 2012,9.86976927346666,"Seguro Cesantía"
"4785","35-50","v","hombre",Jun 2012,10.5980651511725,"Seguro Cesantía"
"4786","35-50","v","hombre",Jul 2012,11.3352933812967,"Seguro Cesantía"
"4787","35-50","v","hombre",Aug 2012,12.0208880334853,"Seguro Cesantía"
"4788","35-50","v","hombre",Sep 2012,12.6577151718223,"Seguro Cesantía"
"4789","35-50","v","hombre",Oct 2012,13.242885561016,"Seguro Cesantía"
"4790","35-50","v","hombre",Nov 2012,13.8265253357127,"Seguro Cesantía"
"4791","35-50","v","hombre",Dec 2012,14.3968703963547,"Seguro Cesantía"
"4792","35-50","v","hombre",Jan 2013,14.9427864627458,"Seguro Cesantía"
"4793","35-50","v","hombre",Feb 2013,15.4758642221828,"Seguro Cesantía"
"4794","35-50","v","hombre",Mar 2013,16.0174509800666,"Seguro Cesantía"
"4795","35-50","v","hombre",Apr 2013,16.5850666353568,"Seguro Cesantía"
"4796","35-50","v","hombre",May 2013,17.1602063235336,"Seguro Cesantía"
"4797","35-50","v","hombre",Jun 2013,17.6527677918459,"Seguro Cesantía"
"4798","35-50","v","hombre",Jul 2013,18.0683234209871,"Seguro Cesantía"
"4799","35-50","v","hombre",Aug 2013,18.440875152695,"Seguro Cesantía"
"4800","35-50","v","hombre",Sep 2013,18.7235713268344,"Seguro Cesantía"
"4801","35-50","v","hombre",Oct 2013,18.9107626540823,"Seguro Cesantía"
"4802","35-50","v","hombre",Nov 2013,19.0628270199177,"Seguro Cesantía"
"4803","35-50","v","hombre",Dec 2013,19.2790866602605,"Seguro Cesantía"
"4804","35-50","v","hombre",Jan 2014,19.5204156509041,"Seguro Cesantía"
"4805","35-50","v","hombre",Feb 2014,19.8041485384816,"Seguro Cesantía"
"4806","35-50","v","hombre",Mar 2014,20.107356433603,"Seguro Cesantía"
"4807","35-50","v","hombre",Apr 2014,20.2976188799089,"Seguro Cesantía"
"4808","35-50","v","hombre",May 2014,20.4877270915604,"Seguro Cesantía"
"4809","35-50","v","hombre",Jun 2014,20.7839230170572,"Seguro Cesantía"
"4810","35-50","v","hombre",Jul 2014,21.0413138399794,"Seguro Cesantía"
"4811","35-50","v","hombre",Aug 2014,21.2035943906659,"Seguro Cesantía"
"4812","35-50","v","hombre",Sep 2014,21.3801686550289,"Seguro Cesantía"
"4813","35-50","v","hombre",Oct 2014,21.6068785641276,"Seguro Cesantía"
"4814","35-50","v","hombre",Nov 2014,21.8434995949406,"Seguro Cesantía"
"4815","35-50","v","hombre",Dec 2014,22.0354308242327,"Seguro Cesantía"
"4816","35-50","v","hombre",Jan 2015,22.2058097169441,"Seguro Cesantía"
"4817","35-50","v","hombre",Feb 2015,22.317765306401,"Seguro Cesantía"
"4818","35-50","v","hombre",Mar 2015,22.3518063342288,"Seguro Cesantía"
"4819","35-50","v","hombre",Apr 2015,22.4729344544115,"Seguro Cesantía"
"4820","35-50","v","hombre",May 2015,22.5863291417203,"Seguro Cesantía"
"4821","35-50","v","hombre",Jun 2015,22.5639846213309,"Seguro Cesantía"
"4822","35-50","v","hombre",Jul 2015,22.4891863001101,"Seguro Cesantía"
"4823","35-50","v","hombre",Aug 2015,22.3929096397783,"Seguro Cesantía"
"4824","35-50","v","hombre",Sep 2015,22.3153040239849,"Seguro Cesantía"
"4825","35-50","v","hombre",Oct 2015,22.2649228876503,"Seguro Cesantía"
"4826","35-50","v","hombre",Nov 2015,22.1825518882279,"Seguro Cesantía"
"4827","35-50","v","hombre",Dec 2015,22.1328025938124,"Seguro Cesantía"
"4828","35-50","v","hombre",Jan 2016,22.1121906034152,"Seguro Cesantía"
"4829","35-50","v","hombre",Feb 2016,22.0821485681141,"Seguro Cesantía"
"4830","35-50","v","hombre",Mar 2016,22.0973750201951,"Seguro Cesantía"
"4831","35-50","v","hombre",Apr 2016,22.0952136367205,"Seguro Cesantía"
"4832","35-50","v","hombre",May 2016,22.0873069341603,"Seguro Cesantía"
"4833","35-50","v","hombre",Jun 2016,22.1740100539473,"Seguro Cesantía"
"4834","35-50","v","hombre",Jul 2016,22.266316837238,"Seguro Cesantía"
"4835","35-50","v","hombre",Aug 2016,22.2917741787242,"Seguro Cesantía"
"4836","35-50","v","hombre",Sep 2016,22.3023611208637,"Seguro Cesantía"
"4837","35-50","v","hombre",Oct 2016,22.3501319126692,"Seguro Cesantía"
"4838","35-50","v","hombre",Nov 2016,22.4748099208023,"Seguro Cesantía"
"4839","35-50","v","hombre",Dec 2016,22.6081272899651,"Seguro Cesantía"
"4840","35-50","v","hombre",Jan 2017,22.7301122527334,"Seguro Cesantía"
"4841","35-50","v","hombre",Feb 2017,22.8407732899269,"Seguro Cesantía"
"4842","35-50","v","hombre",Mar 2017,22.9257447494291,"Seguro Cesantía"
"4843","35-50","v","hombre",Apr 2017,23.0046844840845,"Seguro Cesantía"
"4844","35-50","v","hombre",May 2017,23.0844679215196,"Seguro Cesantía"
"4845","35-50","v","hombre",Jun 2017,23.1538176470409,"Seguro Cesantía"
"4846","35-50","v","hombre",Jul 2017,23.2360136540109,"Seguro Cesantía"
"4847","35-50","v","hombre",Aug 2017,23.3499614409719,"Seguro Cesantía"
"4848","35-50","v","hombre",Sep 2017,23.5524683880695,"Seguro Cesantía"
"4849","35-50","v","hombre",Oct 2017,23.7766896350778,"Seguro Cesantía"
"4850","35-50","v","hombre",Nov 2017,23.8830354334923,"Seguro Cesantía"
"4851","35-50","v","hombre",Dec 2017,23.9321248192956,"Seguro Cesantía"
"4852","35-50","v","hombre",Jan 2018,23.9872319148718,"Seguro Cesantía"
"4853","35-50","v","hombre",Feb 2018,24.0380551486148,"Seguro Cesantía"
"4854","35-50","v","hombre",Mar 2018,24.1390937929883,"Seguro Cesantía"
"4855","35-50","v","hombre",Apr 2018,24.2871443171027,"Seguro Cesantía"
"4856","35-50","v","hombre",May 2018,24.4061618555514,"Seguro Cesantía"
"4857","35-50","v","hombre",Jun 2018,24.5138902000205,"Seguro Cesantía"
"4858","35-50","v","hombre",Jul 2018,24.5813807692959,"Seguro Cesantía"
"4859","35-50","v","hombre",Aug 2018,24.5990739314187,"Seguro Cesantía"
"4860","35-50","v","hombre",Sep 2018,24.5452924392717,"Seguro Cesantía"
"4861","35-50","v","hombre",Oct 2018,24.409870766931,"Seguro Cesantía"
"4862","35-50","v","hombre",Nov 2018,24.3243451406762,"Seguro Cesantía"
"4863","35-50","v","hombre",Dec 2018,24.2766105132654,"Seguro Cesantía"
"4864","35-50","v","hombre",Jan 2019,24.158445534461,"Seguro Cesantía"
"4865","35-50","v","hombre",Feb 2019,24.0171961193345,"Seguro Cesantía"
"4866","35-50","v","hombre",Mar 2019,23.8685515044682,"Seguro Cesantía"
"4867","35-50","v","hombre",Apr 2019,23.6835052405217,"Seguro Cesantía"
"4868","35-50","v","hombre",May 2019,23.5136428007623,"Seguro Cesantía"
"4869","35-50","v","hombre",Jun 2019,23.3604530307945,"Seguro Cesantía"
"4870","35-50","v","hombre",Jul 2019,23.2006647460619,"Seguro Cesantía"
"4871","35-50","v","hombre",Aug 2019,23.0669234386684,"Seguro Cesantía"
"4872","35-50","v","hombre",Sep 2019,22.9659152651177,"Seguro Cesantía"
"4873","35-50","v","hombre",Oct 2019,22.8711043664577,"Seguro Cesantía"
"4874","35-50","v","hombre",Nov 2019,22.7899860998107,"Seguro Cesantía"
"4875","35-50","v","hombre",Dec 2019,22.7518882693215,"Seguro Cesantía"
"4876","35-50","v","hombre",Jan 2020,22.7746181085291,"Seguro Cesantía"
"4877","35-50","v","hombre",Feb 2020,22.831865441184,"Seguro Cesantía"
"4878","35-50","v","hombre",Mar 2020,22.8574412119452,"Seguro Cesantía"
"4879","35-50","v","hombre",Apr 2020,22.8880504412734,"Seguro Cesantía"
"4880","35-50","v","hombre",May 2020,22.9488192338085,"Seguro Cesantía"
"4881","35-50","v","hombre",Jun 2020,22.9796562469329,"Seguro Cesantía"
"4882","35-50","v","hombre",Jul 2020,22.9313273280828,"Seguro Cesantía"
"4883","35-50","v","hombre",Aug 2020,22.9066478017152,"Seguro Cesantía"
"4884","35-50","v","hombre",Sep 2020,22.9452370633452,"Seguro Cesantía"
"4885","35-50","v","hombre",Oct 2020,22.985098375747,"Seguro Cesantía"
"4886","35-50","v","hombre",Nov 2020,23.0189936644707,"Seguro Cesantía"
"4887","35-50","v","hombre",Dec 2020,23.0473890415165,"Seguro Cesantía"
"4888","35-50","v","hombre",Jan 2021,23.0709832999117,"Seguro Cesantía"
"4889","35-50","v","hombre",Feb 2021,23.0481046240002,"Seguro Cesantía"
"4890","35-50","v","hombre",Mar 2021,22.9679301080795,"Seguro Cesantía"
"4891","35-50","v","hombre",Apr 2021,22.8327819622544,"Seguro Cesantía"
"4892","35-50","v","hombre",May 2021,22.6717482908318,"Seguro Cesantía"
"4893","35-50","v","hombre",Jun 2021,22.5224993327443,"Seguro Cesantía"
"4894","35-50","v","hombre",Jul 2021,22.3821454474848,"Seguro Cesantía"
"4895","35-50","v","hombre",Aug 2021,22.2372885326399,"Seguro Cesantía"
"4896","35-50","v","hombre",Sep 2021,22.0391684661363,"Seguro Cesantía"
"4897","35-50","v","hombre",Oct 2021,21.7450616405025,"Seguro Cesantía"
"4898","35-50","v","hombre",Nov 2021,21.3974551894659,"Seguro Cesantía"
"4899","35-50","v","hombre",Dec 2021,21.0019992009448,"Seguro Cesantía"
"4900","35-50","v","hombre",Jan 2022,20.5788147158416,"Seguro Cesantía"
"4901","35-50","v","hombre",Feb 2022,20.1818526898789,"Seguro Cesantía"
"4902","35-50","v","hombre",Mar 2022,19.8445997938033,"Seguro Cesantía"
"4903","35-50","v","hombre",Apr 2022,19.6070832427644,"Seguro Cesantía"
"4904","35-50","v","hombre",May 2022,19.3853383560264,"Seguro Cesantía"
"4905","35-50","v","hombre",Jun 2022,19.1365194128393,"Seguro Cesantía"
"4906","35-50","v","hombre",Jul 2022,18.9233079535434,"Seguro Cesantía"
"4907","35-50","v","hombre",Aug 2022,18.6895279067495,"Seguro Cesantía"
"4908","35-50","v","hombre",Sep 2022,18.4774245085777,"Seguro Cesantía"
"4909","35-50","v","hombre",Oct 2022,18.3772844273145,"Seguro Cesantía"
"4910","35-50","v","hombre",Nov 2022,18.3562198475147,"Seguro Cesantía"
"4911","35-50","v","hombre",Dec 2022,18.3873499585361,"Seguro Cesantía"
"4912","35-50","v","hombre",Jan 2023,18.4468308814662,"Seguro Cesantía"
"4913","35-50","v","hombre",Feb 2023,18.5609798141605,"Seguro Cesantía"
"4914","35-50","v","hombre",Mar 2023,18.6840596498749,"Seguro Cesantía"
"4915","35-50","v","hombre",Apr 2023,18.7587894765227,"Seguro Cesantía"
"4916","35-50","v","hombre",May 2023,18.8123923358241,"Seguro Cesantía"
"4917","35-50","v","hombre",Jun 2023,18.8722959663242,"Seguro Cesantía"
"4918","35-50","v","hombre",Jul 2023,19.0004372116385,"Seguro Cesantía"
"4919","35-50","v","hombre",Aug 2023,19.1336305905298,"Seguro Cesantía"
"4920","35-50","v","hombre",Sep 2023,19.2588261388966,"Seguro Cesantía"
"4921","25-29","i","hombre",Dec 1990,NA,"CASEN"
"4922","25-29","i","hombre",Dec 1992,NA,"CASEN"
"4923","25-29","i","hombre",Dec 1994,NA,"CASEN"
"4924","25-29","i","hombre",Dec 1996,NA,"CASEN"
"4925","25-29","i","hombre",Dec 1998,NA,"CASEN"
"4926","25-29","i","hombre",Dec 2000,NA,"CASEN"
"4927","25-29","i","hombre",Dec 2003,NA,"CASEN"
"4928","25-29","i","hombre",Dec 2006,NA,"CASEN"
"4929","25-29","i","hombre",Dec 2009,0,"CASEN"
"4930","25-29","i","hombre",Dec 2011,0,"CASEN"
"4931","25-29","i","hombre",Dec 2013,-2.94461627788189,"CASEN"
"4932","25-29","i","hombre",Dec 2015,-0.898794305239501,"CASEN"
"4933","25-29","i","hombre",Dec 2017,-1.29418872861915,"CASEN"
"4934","25-29","i","hombre",Dec 2022,6.08211348935224,"CASEN"
"4935","25-29","ii","hombre",Dec 1990,NA,"CASEN"
"4936","25-29","ii","hombre",Dec 1992,NA,"CASEN"
"4937","25-29","ii","hombre",Dec 1994,NA,"CASEN"
"4938","25-29","ii","hombre",Dec 1996,NA,"CASEN"
"4939","25-29","ii","hombre",Dec 1998,NA,"CASEN"
"4940","25-29","ii","hombre",Dec 2000,NA,"CASEN"
"4941","25-29","ii","hombre",Dec 2003,NA,"CASEN"
"4942","25-29","ii","hombre",Dec 2006,NA,"CASEN"
"4943","25-29","ii","hombre",Dec 2009,0,"CASEN"
"4944","25-29","ii","hombre",Dec 2011,0,"CASEN"
"4945","25-29","ii","hombre",Dec 2013,0.841617648892114,"CASEN"
"4946","25-29","ii","hombre",Dec 2015,3.99422607240184,"CASEN"
"4947","25-29","ii","hombre",Dec 2017,11.4249485805569,"CASEN"
"4948","25-29","ii","hombre",Dec 2022,20.8904853323219,"CASEN"
"4949","25-29","iii","hombre",Dec 1990,NA,"CASEN"
"4950","25-29","iii","hombre",Dec 1992,NA,"CASEN"
"4951","25-29","iii","hombre",Dec 1994,NA,"CASEN"
"4952","25-29","iii","hombre",Dec 1996,NA,"CASEN"
"4953","25-29","iii","hombre",Dec 1998,NA,"CASEN"
"4954","25-29","iii","hombre",Dec 2000,NA,"CASEN"
"4955","25-29","iii","hombre",Dec 2003,NA,"CASEN"
"4956","25-29","iii","hombre",Dec 2006,NA,"CASEN"
"4957","25-29","iii","hombre",Dec 2009,0,"CASEN"
"4958","25-29","iii","hombre",Dec 2011,0,"CASEN"
"4959","25-29","iii","hombre",Dec 2013,-0.369359424731856,"CASEN"
"4960","25-29","iii","hombre",Dec 2015,0.178566611261425,"CASEN"
"4961","25-29","iii","hombre",Dec 2017,6.36069629986171,"CASEN"
"4962","25-29","iii","hombre",Dec 2022,8.14917469229605,"CASEN"
"4963","25-29","iv","hombre",Dec 1990,NA,"CASEN"
"4964","25-29","iv","hombre",Dec 1992,NA,"CASEN"
"4965","25-29","iv","hombre",Dec 1994,NA,"CASEN"
"4966","25-29","iv","hombre",Dec 1996,NA,"CASEN"
"4967","25-29","iv","hombre",Dec 1998,NA,"CASEN"
"4968","25-29","iv","hombre",Dec 2000,NA,"CASEN"
"4969","25-29","iv","hombre",Dec 2003,NA,"CASEN"
"4970","25-29","iv","hombre",Dec 2006,NA,"CASEN"
"4971","25-29","iv","hombre",Dec 2009,0,"CASEN"
"4972","25-29","iv","hombre",Dec 2011,0,"CASEN"
"4973","25-29","iv","hombre",Dec 2013,-4.02114646274793,"CASEN"
"4974","25-29","iv","hombre",Dec 2015,-2.2160518856283,"CASEN"
"4975","25-29","iv","hombre",Dec 2017,-0.434291615757905,"CASEN"
"4976","25-29","iv","hombre",Dec 2022,-1.63328862236306,"CASEN"
"4977","25-29","v","hombre",Dec 1990,NA,"CASEN"
"4978","25-29","v","hombre",Dec 1992,NA,"CASEN"
"4979","25-29","v","hombre",Dec 1994,NA,"CASEN"
"4980","25-29","v","hombre",Dec 1996,NA,"CASEN"
"4981","25-29","v","hombre",Dec 1998,NA,"CASEN"
"4982","25-29","v","hombre",Dec 2000,NA,"CASEN"
"4983","25-29","v","hombre",Dec 2003,NA,"CASEN"
"4984","25-29","v","hombre",Dec 2006,NA,"CASEN"
"4985","25-29","v","hombre",Dec 2009,0,"CASEN"
"4986","25-29","v","hombre",Dec 2011,0,"CASEN"
"4987","25-29","v","hombre",Dec 2013,-3.7640598564675,"CASEN"
"4988","25-29","v","hombre",Dec 2015,-5.10073481131923,"CASEN"
"4989","25-29","v","hombre",Dec 2017,-0.785789781544135,"CASEN"
"4990","25-29","v","hombre",Dec 2022,-13.5459980098721,"CASEN"
"4991","25-29","i","mujer",Dec 1990,NA,"CASEN"
"4992","25-29","i","mujer",Dec 1992,NA,"CASEN"
"4993","25-29","i","mujer",Dec 1994,NA,"CASEN"
"4994","25-29","i","mujer",Dec 1996,NA,"CASEN"
"4995","25-29","i","mujer",Dec 1998,NA,"CASEN"
"4996","25-29","i","mujer",Dec 2000,NA,"CASEN"
"4997","25-29","i","mujer",Dec 2003,NA,"CASEN"
"4998","25-29","i","mujer",Dec 2006,NA,"CASEN"
"4999","25-29","i","mujer",Dec 2009,0,"CASEN"
"5000","25-29","i","mujer",Dec 2011,0,"CASEN"
"5001","25-29","i","mujer",Dec 2013,-10.7859028389402,"CASEN"
"5002","25-29","i","mujer",Dec 2015,8.34696446898691,"CASEN"
"5003","25-29","i","mujer",Dec 2017,22.5135478820404,"CASEN"
"5004","25-29","i","mujer",Dec 2022,22.5206990376396,"CASEN"
"5005","25-29","ii","mujer",Dec 1990,NA,"CASEN"
"5006","25-29","ii","mujer",Dec 1992,NA,"CASEN"
"5007","25-29","ii","mujer",Dec 1994,NA,"CASEN"
"5008","25-29","ii","mujer",Dec 1996,NA,"CASEN"
"5009","25-29","ii","mujer",Dec 1998,NA,"CASEN"
"5010","25-29","ii","mujer",Dec 2000,NA,"CASEN"
"5011","25-29","ii","mujer",Dec 2003,NA,"CASEN"
"5012","25-29","ii","mujer",Dec 2006,NA,"CASEN"
"5013","25-29","ii","mujer",Dec 2009,0,"CASEN"
"5014","25-29","ii","mujer",Dec 2011,0,"CASEN"
"5015","25-29","ii","mujer",Dec 2013,-3.48177974348678,"CASEN"
"5016","25-29","ii","mujer",Dec 2015,5.67059583311362,"CASEN"
"5017","25-29","ii","mujer",Dec 2017,15.1513174583563,"CASEN"
"5018","25-29","ii","mujer",Dec 2022,21.6795030321949,"CASEN"
"5019","25-29","iii","mujer",Dec 1990,NA,"CASEN"
"5020","25-29","iii","mujer",Dec 1992,NA,"CASEN"
"5021","25-29","iii","mujer",Dec 1994,NA,"CASEN"
"5022","25-29","iii","mujer",Dec 1996,NA,"CASEN"
"5023","25-29","iii","mujer",Dec 1998,NA,"CASEN"
"5024","25-29","iii","mujer",Dec 2000,NA,"CASEN"
"5025","25-29","iii","mujer",Dec 2003,NA,"CASEN"
"5026","25-29","iii","mujer",Dec 2006,NA,"CASEN"
"5027","25-29","iii","mujer",Dec 2009,0,"CASEN"
"5028","25-29","iii","mujer",Dec 2011,0,"CASEN"
"5029","25-29","iii","mujer",Dec 2013,-1.13502078793857,"CASEN"
"5030","25-29","iii","mujer",Dec 2015,7.45250048010027,"CASEN"
"5031","25-29","iii","mujer",Dec 2017,15.7066321074518,"CASEN"
"5032","25-29","iii","mujer",Dec 2022,21.6303050228557,"CASEN"
"5033","25-29","iv","mujer",Dec 1990,NA,"CASEN"
"5034","25-29","iv","mujer",Dec 1992,NA,"CASEN"
"5035","25-29","iv","mujer",Dec 1994,NA,"CASEN"
"5036","25-29","iv","mujer",Dec 1996,NA,"CASEN"
"5037","25-29","iv","mujer",Dec 1998,NA,"CASEN"
"5038","25-29","iv","mujer",Dec 2000,NA,"CASEN"
"5039","25-29","iv","mujer",Dec 2003,NA,"CASEN"
"5040","25-29","iv","mujer",Dec 2006,NA,"CASEN"
"5041","25-29","iv","mujer",Dec 2009,0,"CASEN"
"5042","25-29","iv","mujer",Dec 2011,0,"CASEN"
"5043","25-29","iv","mujer",Dec 2013,-3.64297487988423,"CASEN"
"5044","25-29","iv","mujer",Dec 2015,4.24416099246386,"CASEN"
"5045","25-29","iv","mujer",Dec 2017,11.9913456261912,"CASEN"
"5046","25-29","iv","mujer",Dec 2022,11.3504600084959,"CASEN"
